funding_id,announce_id,joint_project,governor,fund_company_name,clean_company_name,proj_jobs,actual_new_jobs,job_pct,total_award,award_to_company,disbursements_company,award_pct,county,tiers,site_address,award_date,funding_program,grant_status,grant_term,elapsed_days,elapsed_pct,required_investment,actual_investment,count_jobs
348,140,1,PERDUE,"Electrolux Home Products, Inc.",ELECTROLUX NORTH AMERICA,200,0,0,325000,325000,0,0.0,Burke,3,"1002 David Taylor Drive, Charlotte, NC",4/19/2011,One NC ,"Closed, $0 Disbursed",1460,1460,100,"$12,600,000 ",$0 ,1
350,195,0,PERDUE,"UPM Raflatac, Inc.",UPM RAFLATAC,51,0,0,150000,150000,0,0.0,Henderson,3,"400 Broadpointe Drive, Mills River, NC",4/27/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$10,350,000 ",$0 ,1
360,152,0,PERDUE,"Compass Group USA, Inc.",COMPASS GROUP USA,200,Not Reported,0,2340000,1755000,0,0.0,Mecklenburg,3,"2400 Yorkmont Rd, Charlotte, NC 28217-4511",6/20/2011,JDIG,"Terminated, $0 Disbursed",2920,2920,100,"$4,950,000 ",Not Reported,1
363,154,0,PERDUE,"UFP Atlantic Division, LLC",UNIVERSAL FOREST PRODUCTS,49,0,0,85000,85000,0,0.0,Rowan,2,"520 Grace Church Road, Salisbury, NC",6/27/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$2,359,800 ",$0 ,1
366,162,0,PERDUE,"BestSweet, Inc.",BESTSWEET,37,0,0,50000,50000,0,0.0,Iredell,3,"Mooresville Business Park Industrial Site, 288 Mazeppa Road, Mooresville, NC",7/1/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$5,747,850 ",$0 ,1
367,156,0,PERDUE,"Kiln Drying Systems and Components, Inc.",KILN DRYING SYSTEMS & COMPONENTS,10,0,0,19700,19700,0,0.0,Henderson,3,"234 Industrial Drive, Etowah, NC",7/5/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$1,246,500 ",$0 ,1
370,159,0,PERDUE,CertainTeed Corporation (#1-Granville),CERTAINTEED,10,0,0,30000,30000,0,0.0,Granville,2,"200 CertainTeed Drive, Oxford, NC",7/12/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$18,000,000 ",$0 ,1
377,165,1,PERDUE,"Celgard, LLC II",CELGARD,250,0,0,500000,500000,0,0.0,Cabarrus,3,"390 Business Blvd., Concord, NC",7/25/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$94,500,000 ","$1,489,245 ",1
380,167,0,PERDUE,"P&G Manufacturing of Washington, Inc.",P&G MANUFACTURING,32,0,0,96000,96000,0,0.0,Beaufort,1,"Beaufort County Industrial Park (Beaufort County), NC",8/12/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$3,600,000 ",$0 ,1
382,168,0,PERDUE,"Kings Plush, Inc. (STI)",KINGS PLUSH,62,0,0,56000,56000,0,0.0,Cleveland,1,"Marie St, Kings Mountain, NC",8/26/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$4,427,550 ",$0 ,1
384,171,0,PERDUE,"Plycem USA, Inc. (CertainTeed Corporation) (Wilkes)",CERTAINTEED,29,0,0,98000,98000,0,0.0,Wilkes,1,"1149 Abtco Road, North Wilkesboro, NC",10/4/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$2,468,700 ",$0 ,1
391,177,0,PERDUE,Gourmet Group LLC (Geppetto),GOURMET GROUP,136,0,0,270000,270000,0,0.0,Rutherford,1,"160 Executive Drive, Rutherfordton, NC",10/27/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$2,083,860 ",$0 ,1
393,179,0,PERDUE,"CMS Food Solutions, Inc.",CMS FOOD SOLUTIONS,52,0,0,32000,32000,0,0.0,Brunswick,3,"2080 Enterprise Drive, Leland, NC",11/2/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$3,960,000 ",$0 ,1
400,183,0,PERDUE,"Henniges Automotive North Carolina, Inc.",HENNIGES AUTOMOTIVE,64,0,0,65000,65000,0,0.0,Rockingham,1,"226 Watlington Industrial Drive, Reidsville, NC",11/16/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$2,011,500 ",$0 ,1
403,186,0,PERDUE,Springfield Service Corporation,SPI HEALTHCARE,75,0,0,75000,75000,0,0.0,Guilford,3,"3515 West Market Street, Greensboro, NC",11/22/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$350,000 ",$0 ,1
405,188,0,PERDUE,Punker LLC,PUNKER,56,0,0,78100,78100,0,0.0,Catawba,2,"914-916 25th Street SE, Hickory, NC",11/28/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$3,810,000 ",$0 ,1
438,218,1,PERDUE,"Ashley Furniture Industries, Inc. I",ASHLEY FURNITURE,550,264,48,825000,825000,825000,100.0,Davie,2,"Baltimore Road, Advance, NC",4/20/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$73,530,000 ","$101,677,103 ",0
404,187,0,PERDUE,"Avaya, Inc.",AVAYA,135,0,0,2256000,1692000,0,0.0,Durham,3,"4001 E. Chapel Hill-Nelson Way, Research Triangle Park, NC 27709-0158",11/28/2011,JDIG,"Terminated, $0 Disbursed",2920,2920,100,$0 ,$0 ,1
409,191,0,PERDUE,American Roller Bearing Company of North Carolina,AMERICAN ROLLER BEARING INDUSTRIES,231,0,0,2031000,2031000,59520,2.9,"Burke, Alexander",1,"1000 Chain Drive, Morganton, NC 28655-7239; 1095 McClain Road, Hiddenite, NC 28636-6202; 307 Burke Drive, Morganton, NC 28655-5306; ",12/8/2011,JDIG,"Terminated, Funds Disbursed",3285,3285,100,"$21,330,000 ",$0 ,1
410,193,0,PERDUE,"Hitachi Metals NC, Ltd.",HITACHI METALS NORTH CAROLINA,65,0,0,153700,153700,0,0.0,Iredell,2,"1 Hitachi Metals Drive, China Grove, NC",12/19/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$54,900,000 ",$0 ,1
413,197,0,PERDUE,Baldor Electric Company (Cleveland #2 - 2011),BALDOR ELECTRIC,166,0,0,400000,400000,0,0.0,Cleveland,1,"4401 East Dixon Blvd., Shelby, NC",12/30/2011,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$15,300,000 ",$0 ,1
424,206,0,PERDUE,"Solstas Lab Partners Group, LLC",SOLSTAS LAB PARTNERS,300,0,0,450000,450000,0,0.0,Guilford,3,"High Point, Guilford County, NC",2/7/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$6,750,000 ",$0 ,1
427,207,0,PERDUE,"Burlington Technologies, Inc.",BURLINGTON TECHNOLOGIES,110,0,0,120000,120000,0,0.0,Alamance,2,"1305 Graham Street, Burlington, NC",2/16/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$652,500 ",$0 ,1
430,212,0,PERDUE,"Ameridial, Inc.",AMERIDIAL,195,0,0,100000,100000,0,0.0,Rutherford,1,"500 West Street, Spindale, NC",3/8/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$1,894,500 ",$0 ,1
467,238,0,PERDUE,"Beardow Adams, Inc.",BEARDOW ADAMS,31,7,22.6,37600,37600,0,0.0,Mecklenburg,3,"3034 Horseshoe Lane, Charlotte, NC",8/14/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$4,590,000 ","$6,000,000 ",1
472,241,0,PERDUE,Piedmont Pharmaceuticals LLC,PIEDMONT PHARMACEUTICALS,14,4,28.6,88000,88000,0,0.0,Guilford,3,"204 Muirs Chapel Rd, Greensboro, NC",9/17/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$251,000 ","$59,738 ",1
431,213,0,PERDUE,"Aerocrine, Inc.",AEROCRINE,45,0,0,50000,50000,0,0.0,Wake,3,"5151 McCrimmon Pkwy, Suite 260, Morrisville, NC",3/15/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$197,000 ",$0 ,1
432,214,0,PERDUE,Ei Inc.,EI,119,0,0,500000,500000,0,0.0,Rowan,2,"2865 North Cannon Blvd, Kannapolis, NC",3/23/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$11,880,000 ",$0 ,1
436,217,0,PERDUE,"BRP US, Inc.",BRP,70,0,0,210000,210000,0,0.0,Mitchell,1,"1211 Greenwood Road, Spruce Pine, NC",4/16/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$1,030,500 ",$0 ,1
437,218,1,PERDUE,"Ashley Furniture Industries, Inc. I",ASHLEY FURNITURE,550,1384,251.6,5232000,4447200,1506627,33.9,Davie,2,"221 Ashley Furniture Way, Advance, NC 27006",4/20/2012,JDIG,Active,3650,2081,57,"$73,580,452 ","$83,159,396 ",1
486,253,0,PERDUE,"Kalo Foods, LLC",KALO FOODS,21,3,14.3,70000,70000,0,0.0,Rockingham,1,"1808 Norwood St. SW, Lenoir, NC",11/6/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$584,000 ","$454,000 ",1
443,221,0,PERDUE,"SBFI - North America, Inc.",SBFI NORTH AMERICA,25,0,0,75000,75000,0,0.0,McDowell,1,"769 E. Main St., Old Fort, NC",5/31/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$1,260,000 ",$0 ,1
492,284,0,PERDUE,Draka Elevator Products Inc.,DRAKA ELEVATOR PRODUCTS,67,6,9,100000,100000,0,0.0,Nash,2,"2051 N. Church Street, Rocky Mount",12/12/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$2,800,000 ","$233,000 ",1
494,286,0,PERDUE,Siegwerk EIC LLC (Environmental Inks),SIEGWERK EIC,18,18,100,36000,36000,0,0.0,Burke,1,"1 Quality Products Road, Morganton, NC",12/13/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$2,700,000 ","$1,000,000 ",1
444,222,0,PERDUE,Ingersoll-Rand Company,INGERSOLL RAND,60,0,0,50000,50000,0,0.0,Davie,2,"501 Sanford Avenue, Mocksville, NC",6/1/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$19,710,000 ",$0 ,1
456,229,0,PERDUE,"Linamar North Carolina, Inc. II",LINAMAR,250,0,0,2602000,1951500,0,0.0,Buncombe,3,"2169 Hendersonville Rd, , Arden, NC 28704-9742",6/21/2012,JDIG,"Terminated, $0 Disbursed",3285,3285,100,"$67,500,000 ",$0 ,1
458,231,0,PERDUE,FerroFab Inc.,FERROFAB,54,0,0,81000,81000,0,0.0,Richmond,1,"1150 Hylan Ave., Hamlet, NC",6/28/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$450,000 ",$0 ,1
477,246,0,PERDUE,"Conopco, Inc.",UNILEVER,21,0,0,63000,63000,0,0.0,Hoke,2,"100 Faberge Blvd., Raeford, NC",10/3/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$26,910,000 ",$0 ,1
480,247,1,PERDUE,Deere-Hitachi Construction Machinery,DEERE-HITACHI CONSTRUCTION MACHINERY,340,0,0,510000,510000,0,0.0,Forsyth,3,"1000 Deere-Hitachi Rd, Kernersville, NC",10/5/2012,One NC ,"Closed, $0 Disbursed",1460,1460,100,"$87,442,000 ",$0 ,1
481,248,0,PERDUE,"Freshouse II, LLC",FRESHOUSE,90,0,0,100000,100000,0,0.0,Rowan,2,"209 Long Meadow Drive, Salisbury, NC",10/12/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$5,690,000 ","$5,400,000 ",1
515,305,0,MCCRORY,"The Southern Finishing Company, Incorporated",SOUTHERN FINISHING COMPANY,11,2,18.2,13000,13000,0,0.0,Rockingham,1,"2619 Phoenix Drive, Greensboro, NC",2/27/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$450,000 ","$500,000 ",1
489,282,0,PERDUE,Ellwood Advanced Components LLC,ELLWOOD ADVANCED COMPONENTS,55,0,0,188000,188000,0,0.0,Forsyth,3,"3050 Westinghouse Road, Rural Hall, NC",11/19/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$29,700,000 ","$8,598,000 ",1
441,219,1,PERDUE,"Inmar, Inc.",INMAR,212,99,46.7,237000,237000,145000,61.2,Forsyth,3,"Forsyth County, NC",4/26/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$22,050,000 ","$2,732,748 ",0
520,309,0,MCCRORY,Franklin Tubular Products Inc,FRANKLIN TUBULAR PRODUCTS,121,107,88.4,56000,56000,0,0.0,Macon,2,"66 Van Raalte Street, Franklin,NC",3/4/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$3,600,000 ","$4,371,500 ",1
448,225,1,PERDUE,Hamilton Sundstrand Corporation,UNITED TECHNOLOGIES,325,274,84.3,2481644,2481644,2481644,100.0,Mecklenburg,3,"2730 W. Tyvola Road, Charlotte, NC",6/13/2012,One NC ,"Closed, Funds Disbursed",1460,1460,100,$0 ,"$8,037,132 ",0
524,312,0,MCCRORY,"OFS Brands Holdings, Inc.",OFS BRANDS,188,30,16,300000,300000,0,0.0,Guilford,2,"1264 Jackson Lake Road, High Point, NC ",3/11/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$7,560,000 ","$753,509 ",1
528,315,0,MCCRORY,"Ply Gem Industries, Inc.",PLY GEM INDUSTRIES,145,59,40.7,150000,150000,0,0.0,Columbus,1,"15159 & 15223 Andrew Jackson Hwy  , Fairbluff,NC",4/9/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$13,950,000 ","$2,205,482 ",1
502,292,0,PERDUE,"WoodFuels North Carolina, LLC",WOODFUELS NORTH CAROLINA,32,0,0,100000,100000,0,0.0,Wilson,2,"Sims, Wilson County, NC",12/28/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$53,512,000 ","$350,000 ",1
504,295,0,PERDUE,"ACX Pacific Northwest, Inc.",ACX PACIFIC NORTHWEST,38,0,0,60000,60000,0,0.0,Wayne,2,"301 Jeffreys Lane, Goldsboro, NC",1/3/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$4,230,000 ",$0 ,1
447,225,1,PERDUE,Hamilton Sundstrand Corporation,UNITED TECHNOLOGIES,325,344,105.8,22052000,16539000,6103692,36.9,Mecklenburg,3,"2730 West Tyvola Road, Charlotte, NC 28217-4576",6/13/2012,JDIG,Active,4380,2027,46.3,$0 ,$0 ,1
506,302,0,MCCRORY,"Awesome Products, Inc.",AWESOME PRODUCTS,90,0,0,300000,300000,0,0.0,Surry,2,"1625 Sheep Farm Road, Mt. Airy, NC ",1/25/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$19,800,000 ",$0 ,1
449,226,1,PERDUE,Ralph Lauren Corporation II,RALPH LAUREN,500,0,0,3274000,2455500,451409,18.4,"Guilford, Forsyth",3,"4100 Beechwood Drive, Greensboro, NC 27410-8117; 201 North Pendleton Street, High Point, NC 27260-5800; 4190 Eagle Hill Drive, High Point, NC 27265-8237; 2755 NC Hwy 66, Kernersville, NC 27284-8533",6/14/2012,JDIG,"Terminated, Funds Disbursed",3285,3285,100,"$87,300,000 ","$104,708,793 ",0
453,227,1,PERDUE,"GKN Driveline North America, Inc. I (Roxboro)",GKN,131,231,176.3,175000,175000,175000,100.0,Person,2,"6400 Durham Road, Timberlake, NC",6/15/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$21,744,000 ","$33,602,719 ",0
511,300,0,MCCRORY,"Nash Building Systems, Inc.",NASH BUILDING SYSTEMS,29,0,0,100000,100000,0,0.0,Edgecombe,1,"1801 Anaconda Road, Tarboro, NC",2/4/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$1,980,000 ",$0 ,1
538,326,0,MCCRORY,"Novamelt Americas, LLC",NOVAMELT AMERICAS,10,5,50,10000,10000,0,0.0,Randolph,2,"5608 Uwarrie Road, Archdale, NC",6/17/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$1,710,000 ","$107,188 ",1
513,304,0,MCCRORY,"Qualicaps, Inc.",QUALICAPS,123,0,0,235000,235000,0,0.0,Guilford,2,"6505 Franz Warner Parkway, Whitsett, NC",2/20/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$23,400,000 ",$0 ,1
519,308,0,MCCRORY,AREVA INC.,AREVA,130,0,0,3406000,2554500,72750,2.8,Mecklenburg,3,"7207 IBM Drive, Charlotte, NC 28262-4307",3/4/2013,JDIG,"Terminated, Funds Disbursed",3285,3285,100,$0 ,$0 ,1
530,318,0,MCCRORY,"Jordan Forest Products, LLC",JORDAN FOREST PRODUCTS,31,0,0,43600,43600,0,0.0,Montgomery,1,"402 Capel Street, Biscoe,NC",4/18/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$1,400,000 ",$0 ,1
531,320,0,MCCRORY,"Borghetti Turbos North America, Inc.",BORGHETTI TURBOS NORTH AMERICA,127,0,0,99000,99000,0,0.0,Lincoln,3,"St Matthews Church Road, Lincolnton, NC",4/29/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$3,420,000 ",$0 ,1
553,336,0,MCCRORY,Hickory Springs Manufacturing Company,HSM,162,22,13.6,200000,200000,0,0.0,Catawba/Catawba/Catawba,"2,2,2","1545 Deborah Herman Rd, Conover, NC/1115 Farrington St., Catawba County, NC/2200 Main Avenue SE, Catawba County, NC",8/5/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$3,012,000 ","$3,980,487 ",1
559,342,0,MCCRORY,"Lee Controls, LLC",LEE CONTROLS,77,5,6.5,40000,40000,0,0.0,Brunswick,3,"8250  River Road, Southport, NC, Not in City Limits,NC",9/6/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$2,218,000 ","$200,000 ",1
452,227,1,PERDUE,"GKN Driveline North America, Inc. I (Roxboro)",GKN,131,274,209.2,1319000,1121150,341871,30.5,Person,2,"6400 Durham Road , Timberlake, NC 27583-9587",6/15/2012,JDIG,Active,3650,2025,55.5,"$21,744,000 ","$21,948,973 ",1
533,322,0,MCCRORY,"Allscripts Healthcare, LLC",ALLSCRIPTS,350,Not Reported,0,7138000,5353500,0,0.0,Wake,3,"8529 Six Forks Road , Raleigh, NC 27615-2963",5/8/2013,JDIG,"Terminated, $0 Disbursed",4380,4380,100,$0 ,Not Reported,1
562,345,0,MCCRORY,"Custom Nonwoven, Inc.",CUSTOM NONWOVEN,72,31,43.1,128000,128000,0,0.0,Davidson,2,"113 SUNRISE CENTER DR, Thomasville,NC",10/2/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$11,569,000 ","$4,162,000 ",1
571,357,0,MCCRORY,"UAV Communications, Inc. dba BOSH Global Services",BOSH GLOBAL SERVICES,32,6,18.8,64000,64000,0,0.0,Cumberland/Hyde,"2,1","2827 Coalition Blvd., Fayetteville ,NC/TBD, Hyde County, NC",11/13/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$360,000 ","$370,258 ",1
535,323,0,MCCRORY,"Cape Fear Arsenal, Inc.",CAPE FEAR ARSENAL,150,0,0,490000,490000,0,0.0,Robeson,1,"1401 Starlite Drive, Lumberton, NC",5/14/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$13,700,000 ",$0 ,1
541,328,0,MCCRORY,"Tutco, Inc.",TUTCO,90,0,0,98000,98000,0,0.0,Buncombe,3,"30 Legend Drive, Arden, NC",6/21/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$450,000 ",$0 ,1
544,329,0,MCCRORY,RTG Furniture Corp of Georgia,ROOMS TO GO,220,0,0,200000,200000,200000,100.0,Harnett,2,"Dunn, NC, Dunn,NC",6/26/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$36,000,000 ","$32,486,144 ",1
546,330,0,MCCRORY,Ottenweller Co Inc.,OTTENWELLER,20,0,0,50000,50000,0,0.0,Henderson,2,"401 Technology Lane, Mount Airy,NC",6/28/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$1,350,000 ","$315,800 ",1
550,332,0,MCCRORY,"Wright Foods, Inc.",WRIGHT FOODS,505,0,0,1500000,1500000,0,0.0,Montgomery/Montgomery,1,"1 Wright Way, Troy, NC/Biscoe, NC",7/12/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$47,700,000 ",$0 ,1
552,334,0,MCCRORY,"Syngenta Crop Protection, LLC",SYNGENTA,150,Not Reported,0,3978000,2983500,0,0.0,"Durham, Guilford","3, 2","9 Davis Drive, Durham, NC 27709; 3054 E Cornwallis Road, Not in City limits, NC 27709; 410 Swing Road, Greensboro, NC 27409-2012; ",7/30/2013,JDIG,"Terminated, $0 Disbursed",4380,4380,100,"$84,600,000 ",Not Reported,1
593,377,0,MCCRORY,"Team Air, Inc.",TEAM AIR,70,27,38.6,50000,50000,0,0.0,Buncombe,1,"2015 Hwy 221 South, Rutherford County, NC",2/26/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$3,798,000 ","$2,400,000 ",1
558,341,0,MCCRORY,"idX Impressions, LLC",IDX,159,0,0,300000,300000,0,0.0,Beaufort,2,"234 Springs Road, Washington,NC",9/3/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$2,700,000 ","$1,489,351 ",1
560,343,0,MCCRORY,"Attends Healthcare Products, INC",DOMTAR PAPER CO,35,0,0,70000,70000,0,0.0,Pitt,2,"1029 Old Creek Road, Greenville,NC",9/12/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$90,000 ",$0 ,1
603,388,0,MCCRORY,BorgWarner Turbo Systems Inc.,BORGWARNER TURBO SYSTEMS,63,4,6.3,126000,126000,0,0.0,Buncombe,3,"1849 Brevard Rd, Arden,NC",4/23/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$28,900,000 ","$1,073,373 ",1
570,356,0,MCCRORY,"Teleflex Medical, Inc.",TELEFLEX,75,0,0,200000,200000,0,0.0,Wake,3,"1001 Carrington Mill Blvd, Morrisville,NC",11/6/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$8,626,000 ",$0 ,1
572,358,0,MCCRORY,"Carolina Cellulosic Biofuels, LLC",BIOCHEMTEX,65,0,0,300000,300000,0,0.0,Sampson,2,"1454 Turkey Highway, Clinton,NC",12/2/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$147,000,000 ","$3,027,000 ",1
580,365,0,MCCRORY,"The Solar Connection, LLC",THE SOLAR CONNECTION,50,0,0,156000,156000,0,0.0,McDowell,1,"College Drive , Marion,NC",12/16/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$450,000 ",$0 ,1
621,400,0,MCCRORY,New Excelsior Inc.,SIGMA PLASTICS,80,7,8.8,80000,80000,0,0.0,Transylvania,2,"1379 Old Rosman Highway, Brevard,NC",8/8/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$4,950,000 ","$15,497,813 ",1
624,403,0,MCCRORY,"United Furniture Industries NC, LLC",UNITED FURNITURE INDUSTRIES,200,220,110,300000,300000,0,0.0,Forsyth,3,"401 West Hanes Mill Road, Winston Salem,NC",8/26/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$4,725,000 ","$5,000,000 ",1
583,369,0,MCCRORY,"Fiber Composites, LLC",FIBER COMPOSITES,25,0,0,48000,48000,0,0.0,Stanly,2,"44017 US Hwy 52, New London,NC",12/20/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$3,400,000 ",$0 ,1
582,368,0,MCCRORY,"Electrolux Home Products, Inc. III",ELECTROLUX NORTH AMERICA,810,Not Reported,0,36560000,27420000,0,0.0,Mecklenburg,3,"10200 David Taylor Drive, Charlotte, NC 28262-2373",12/20/2013,JDIG,"Terminated, $0 Disbursed",4380,4380,100,"$76,500,000 ",Not Reported,1
454,228,1,PERDUE,"Sid Tool Co., Inc.",MSC INDUSTRIAL DIRECT,400,402,100.5,15697000,11772750,2500005,21.2,Mecklenburg,3,"525 Harbour Place Drive, Davidson, NC 28036-7444",6/20/2012,JDIG,Active,4380,2020,46.1,"$28,170,000 ","$39,278,581 ",0
466,237,1,PERDUE,Schletter Inc.,SCHLETTER,305,0,0,630000,630000,0,0.0,Cleveland,1,"1001 Commerce Drive, Shelby, NC",8/13/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$24,480,000 ",$0 ,0
584,370,0,MCCRORY,"Key Gas Components, Inc.",KEY GAS COMPONENTS,37,0,0,111000,111000,0,0.0,McDowell,1,"33 Burgin St, Marion,NC",12/30/2013,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$2,011,000 ",$0 ,1
586,372,0,MCCRORY,Shorewood Packaging LLC,ASG,50,0,0,60000,60000,0,0.0,Henderson,3,"200 Tabor Road, East Flat Rock,NC",1/14/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$7,695,000 ",$0 ,1
639,417,0,MCCRORY,Burkert Contromatic Corp.,BURKERT CONTROMATIC,61,17,27.9,110000,110000,0,0.0,Mecklenburg,3,"11301 Mt. Holly-Huntersville Road, Huntersville,NC",11/6/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$20,600,000 ","$18,350,000 ",1
591,376,0,MCCRORY,"BuzziSpace, Inc.",BUZZISPACE,113,0,0,100000,100000,0,0.0,Guilford,2,"1200 Redding Drive, High Point,NC",2/18/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$2,253,000 ",$0 ,1
644,419,0,MCCRORY,Overland Contracting Inc.,OVERLAND CONTRACTING,89,127,142.7,70000,70000,0,0.0,Wake,3,"600 North Greenfield Parkway, Garner,NC",12/5/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$7,500,000 ","$4,942,000 ",1
592,378,0,MCCRORY,Kearfott Corporation,KEARFORT,75,0,0,75000,75000,0,0.0,Rutherford,3,"2858 US Highway 70 W, Black Mountain,NC",2/26/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$10,680,000 ","$1,130,105 ",1
595,380,0,MCCRORY,XOSTEEL LLC,XO STEEL,30,0,0,90000,90000,0,0.0,McDowell,2,"965 Pine Cove Road, Old Fort, Not in City Limits,NC",3/14/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$315,000 ",$0 ,1
606,387,0,MCCRORY,"Govt. Contracting Specialists, Inc. f/k/a Government Contracting Specialists, Inc.",GOVERNMENT CONTRACTING SPECIALISTS,60,0,0,120000,120000,0,0.0,Currituck,2,"134 Caratoke Highway, Moyock,NC",5/1/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$292,500 ",$0 ,1
608,390,0,MCCRORY,"Highland Industries, Inc.",HIGHLAND INDUSTRIES,29,0,0,70000,70000,0,0.0,Iredell,3,"129 Business Park Drive, Statesville,NC",5/14/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$7,425,000 ",$0 ,1
617,397,0,MCCRORY,Spectra Group Inc.,SPECTRA GROUP,250,Not Reported,0,3935000,2951250,0,0.0,Mecklenburg,3,"200 S. College Street, Charlotte, NC 28202-0009",7/22/2014,JDIG,"Terminated, $0 Disbursed",4380,4380,100,$0 ,Not Reported,1
657,431,0,MCCRORY,"Sanderson Farms, Inc.(Processing Division)",SANDERSON FARMS,1100,16,1.5,1000000,1000000,0,0.0,Robeson,1,"TBD, SAINT PAULS,NC",3/11/2015,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$88,700,000 ","$19,300,000 ",1
623,520,0,MCCRORY,"CS CAROLINA, INC.",CS CAROLINA,22,0,0,80000,80000,0,0.0,Alamance,2,"1305 Graham St, Burlington,NC",8/19/2014,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$6,500,000 ",$0 ,1
